customerId,DistinctItems,DistinctLocs,NetSpend,DistinctCities,DistinctState,DaysSinceCustContact,dillards_crd,t_email_read_Percent,Subscribed
224993877,1,1,250,1,1,238,N,0,N
226344526,1,1,250,1,1,101,N,0,N
224888437,2,1,250,1,1,250,N,0,Y
147206700,2,1,249.99,1,1,6032,N,3,N
209315502,2,2,249.5,2,2,1510,N,20,N
140817920,5,1,248.61,0,0,6169,Y,18,Y
225685125,2,1,247.99,1,1,168,N,25,N
135458930,9,1,247.75,1,1,6470,Y,13,N
152619221,1,1,245,1,1,4878,N,0,N
222971677,10,2,244.09,1,1,420,N,77,N
137333734,3,1,243.98,1,1,6363,Y,7,N
225885264,8,3,240.8,3,3,148,N,64,N
211018718,2,1,240,1,1,1402,N,0,N
225909367,6,2,239.96,2,2,146,N,20,N
218731599,6,1,235.97,1,1,825,N,100,N
224747120,3,1,235,1,1,267,N,7,N
204044491,6,3,234.95,1,1,1865,N,8,N
217184571,3,1,234,1,1,952,Y,7,N
224551425,6,1,232.4,1,1,280,N,10,N
166156190,3,1,232,1,1,4535,Y,0,N
225959350,4,1,230,1,1,143,N,10,N
190367749,4,2,229,2,2,3037,N,14,N
223693523,1,1,229,1,1,348,N,5,N
172174059,8,2,228,2,1,4380,N,55,Y
213342409,7,1,228,1,1,1236,N,32,N
221475031,1,1,228,1,1,574,N,29,N
222071234,3,1,227.5,1,1,514,N,4,N
124734181,18,1,226.85,1,1,6470,Y,17,Y
223084821,9,1,226.75,1,1,409,N,0,Y
223955587,3,1,224.99,0,0,320,N,0,Y
186619214,5,1,220.53,1,1,3457,N,3,N
226194556,4,2,220.49,1,1,117,N,96,N
226314478,5,1,218.8,1,1,104,Y,14,N
226340599,1,1,218,1,1,101,N,100,N
226285077,2,1,217,1,1,108,N,100,N
219226990,4,1,217,1,1,783,Y,74,N
223377291,2,1,217,1,1,382,N,14,N
215967738,5,1,216.68,1,1,1026,N,13,N
224262176,4,1,216.2,1,1,298,N,3,N
224902661,2,1,211.45,1,1,249,N,0,Y
136101169,7,1,211.35,1,1,5145,Y,0,N
148837653,4,2,210.65,2,2,5543,N,15,N
226361658,1,1,208,1,1,100,Y,100,N
225441444,2,1,208,1,1,193,N,3,Y
144570504,2,1,206.25,1,1,6022,N,0,N
117256370,5,1,205.85,1,1,6470,N,3,Y
212987209,3,1,203.18,1,1,1265,Y,0,Y
149149200,5,1,202.38,1,1,5528,N,0,N
210590256,8,2,202.35,2,1,6470,Y,100,N
171813927,6,1,200.78,1,1,4389,Y,36,N
223792127,3,1,200,1,1,338,N,16,Y
223274236,2,1,199.98,1,1,389,N,3,Y
219431477,9,1,199.32,1,1,766,N,65,N
226168242,2,1,199,1,1,119,N,5,N
207808238,6,1,199,1,1,1616,N,3,Y
224906137,20,2,198.62,1,1,249,N,0,N
209591156,2,1,198,1,1,1490,N,100,N
200773892,2,1,198,1,1,2066,Y,0,N
133379186,6,1,197.29,1,1,6470,Y,9,N
226267785,3,1,195.65,1,1,110,N,40,N
124339579,10,1,195.24,1,1,6470,Y,32,N
211665836,2,1,193.74,1,1,1368,N,4,N
128017309,11,1,193.12,1,1,6470,Y,4,N
224591134,3,2,193.05,1,1,277,N,8,N
211119755,3,1,193,1,1,1396,Y,5,N
220277013,3,2,191.9,2,2,677,N,11,N
223854598,2,1,191.8,1,1,332,N,17,N
132510966,2,2,191.5,2,2,6470,N,18,N
209144349,2,2,190.99,2,2,1521,N,2,N
218358922,3,1,189.99,1,1,860,N,0,N
222605103,5,1,189.91,1,1,455,N,0,N
129965047,3,1,188.49,1,1,6470,N,12,N
205172417,1,1,188,1,1,1776,N,18,N
226223572,3,1,187.6,1,1,115,N,20,N
216143938,11,1,186.98,1,1,1018,N,13,N
226281709,9,2,186.72,2,2,109,N,18,N
225819418,4,2,186.26,1,1,156,N,34,N
224676361,22,1,185.46,1,1,274,N,0,Y
226295841,4,1,184,1,1,106,N,88,N
220967377,7,1,183.66,1,1,630,N,6,N
225951190,6,1,182.54,1,1,144,N,0,N
150616466,13,1,182.38,1,1,5299,N,0,N
115626867,5,1,182.14,1,1,6470,Y,27,N
207552159,2,1,182.03,1,1,1634,N,37,N
195575257,17,1,180.48,1,1,2446,N,2,N
226343864,3,1,179.99,1,1,102,N,67,N
136965006,4,1,179.2,1,1,6470,Y,0,Y
225989363,3,1,179,1,1,139,N,3,N
225827754,1,1,179,1,1,155,N,0,Y
220430616,10,2,178.24,2,1,671,Y,75,N
225892013,3,1,177,1,1,148,N,3,N
222836263,7,3,176.98,3,2,431,Y,0,N
213589869,2,1,176.95,1,1,1211,N,9,N
225979812,2,1,175,1,1,139,N,0,N
208051667,2,1,174,1,1,1602,Y,0,N
225830185,4,2,173.73,2,1,155,N,0,N
217908793,7,1,173.7,1,1,898,N,100,Y
225522643,3,1,173,1,1,186,N,0,Y
224836886,3,1,171.5,1,1,255,N,3,N
136693759,8,2,171.44,2,1,6470,Y,18,N
211061764,5,3,170.07,1,1,1397,N,10,N
180838849,2,1,170,1,1,3940,N,88,N
226111957,6,1,170,1,1,127,N,0,N
118783652,4,1,169.5,1,1,6470,Y,100,N
165647298,9,1,169.16,1,1,4514,Y,98,N
226158261,1,1,169,1,1,122,N,58,N
226312955,1,1,169,1,1,104,N,20,N
200345656,2,1,168,1,1,2093,N,100,N
224063901,4,2,167.5,2,2,311,N,7,N
136778419,8,1,166.26,1,1,6367,N,5,N
214043263,1,2,165,2,2,1170,N,12,N
226331478,2,1,164.15,1,1,102,N,50,N
216228334,4,1,162.85,1,1,1014,N,19,N
212241466,5,1,162.05,1,1,1320,N,53,N
150300727,4,1,162,1,1,5304,Y,20,N
226348790,4,1,161.3,1,1,101,N,25,N
214165929,10,2,160.87,1,1,1159,Y,34,Y
226283967,2,1,160,1,1,109,N,100,N
214651294,1,1,160,1,1,1124,N,19,N
226300599,2,1,160,1,1,105,N,17,N
225977319,2,1,159.98,1,1,139,N,7,N
223850916,5,1,159.48,1,1,331,N,0,N
215282836,7,1,159.35,1,1,1071,N,100,N
225365223,1,1,159,1,1,202,N,100,Y
225443654,5,2,158.75,2,2,194,N,0,Y
211786046,2,1,158.65,1,1,1357,N,2,N
225910164,3,1,158.5,1,1,146,N,25,N
125876969,4,1,155.97,1,1,6470,N,62,N
225168731,3,1,155,1,1,220,N,0,Y
124478870,1,1,154.8,1,1,6470,N,77,N
225130841,2,1,154.8,1,1,224,N,19,N
129660669,7,2,153.98,2,1,4500,N,0,N
224327954,5,1,151.61,1,1,293,N,10,N
140050392,2,2,151.4,2,1,6470,Y,2,N
221163406,2,2,151.15,2,1,607,Y,3,Y
225910515,2,1,150.25,1,1,146,N,11,N
141764976,2,1,150,1,1,6169,N,62,N
206394758,1,1,150,1,1,1710,N,30,N
225805441,1,1,150,1,1,158,N,3,N
225070805,1,1,149.99,1,1,230,N,0,N
191001422,13,2,149.56,2,2,2967,Y,33,N
217281134,12,2,149.29,2,2,948,Y,0,N
209619528,2,1,149,1,1,1488,N,55,N
226181129,2,1,149,1,1,119,N,18,N
161961039,5,1,148.84,1,1,4857,N,48,N
223437355,3,1,148.5,1,1,376,N,0,N
192674424,9,1,148.46,1,1,2788,N,15,N
226212946,2,1,148,1,1,116,N,12,N
225835321,1,1,148,1,1,153,N,9,N
226105090,5,1,147.6,1,1,128,N,70,N
226297454,3,1,147.34,0,0,106,N,60,N
221113370,6,1,146.72,1,1,613,N,0,N
196995781,7,1,146.41,1,1,2320,Y,4,N
222937242,2,1,144.75,1,1,424,N,35,N
216010090,5,2,144,2,2,1023,N,9,N
223977989,2,1,144,1,1,319,N,0,N
180143435,2,1,143,1,1,4020,N,100,N
224173797,5,3,142.4,3,2,304,N,0,N
224621248,2,1,140.99,1,1,277,N,0,N
188512115,3,1,140.99,1,1,3247,N,0,N
117615134,4,2,140.97,2,2,105,N,86,N
215151047,8,1,140.35,1,1,1080,N,26,N
162612423,5,1,140.25,1,1,3891,Y,30,Y
213795573,2,1,140,1,1,1196,N,4,N
225098969,7,2,140,2,1,228,N,0,N
225129946,1,1,139.3,1,1,224,Y,0,N
211568818,1,1,139,1,1,1371,N,11,N
225144353,1,1,139,1,1,222,N,6,Y
225643035,4,1,136,1,1,173,N,17,N
226310190,6,1,135.95,1,1,104,N,0,N
224859327,2,1,135.7,1,1,252,N,0,N
126231440,3,3,135.65,3,2,6470,N,18,N
225100402,2,1,135,1,1,228,N,0,N
210695210,2,2,134.7,2,2,2751,Y,3,N
179775340,3,1,134,1,1,4010,Y,100,N
223211935,7,2,132.58,2,1,397,N,0,N
172970131,5,1,132.5,1,1,4379,N,77,N
219432392,2,1,131.5,1,1,766,N,100,N
140378053,1,1,131.4,1,1,6470,Y,69,N
224505308,1,1,130,1,1,285,N,0,N
201482345,1,1,129,1,1,2020,N,13,N
225047574,1,1,129,1,1,233,N,0,N
226016500,3,1,129,1,1,136,N,0,N
138320309,5,1,128.55,1,1,6169,Y,78,N
221295970,5,1,128,1,1,591,N,13,N
225959300,4,1,127.92,1,1,143,N,81,N
131173344,3,1,127.92,1,1,6470,N,26,N
210103338,2,1,127.5,1,1,1454,N,3,N
223818098,2,1,126,1,1,334,N,39,N
225774383,1,1,126,1,1,159,N,0,N
213963005,1,1,125,1,1,1177,N,83,Y
226015852,2,1,124.9,1,1,137,N,41,N
222615752,2,1,122.4,1,1,454,N,49,N
204305486,3,1,121.29,1,1,1845,N,52,N
146536863,2,1,120.57,1,1,4689,N,20,N
218053386,2,2,120.05,2,2,887,N,78,N
225878825,1,2,120,2,1,149,N,100,N
115857670,2,1,119.99,1,1,6470,N,91,N
223954687,5,1,119.39,1,1,320,N,5,N
151649776,3,1,119,1,1,4710,N,45,N
205821386,5,1,117.55,1,1,1745,N,9,N
214671291,1,1,116.76,1,1,1121,N,6,N
217973590,3,1,116.7,1,1,893,N,0,Y
208091278,3,2,116.33,2,2,1597,N,15,N
214754198,1,1,115,1,1,1113,N,69,N
224245155,2,1,115,1,1,298,N,0,N
219832888,1,1,115,1,1,727,N,0,Y
225616459,1,1,114,1,1,175,N,0,Y
226239061,2,1,113.5,1,1,113,N,0,N
224930886,2,1,112.8,1,1,246,Y,5,N
225766679,2,1,111.62,1,1,161,N,4,N
223997661,4,1,111.15,1,1,318,Y,33,N
186148623,1,1,110,1,1,3502,Y,33,N
195560516,1,1,110,1,1,2449,N,6,N
133768701,1,1,109.8,1,1,6470,Y,36,N
222829106,2,1,109.15,1,1,433,N,0,N
143544441,4,1,109,1,1,6189,N,25,N
225395032,1,1,109,1,1,199,N,0,Y
223663269,1,1,109,1,1,353,N,0,Y
175280331,1,1,108.36,1,1,4213,N,100,N
226310255,1,1,108,1,1,104,N,100,N
226249574,2,1,108,1,1,110,N,20,Y
173440478,3,1,106,1,1,4976,Y,24,Y
223036752,2,1,105.7,1,1,415,N,0,Y
206517519,2,1,105.69,1,1,1700,N,100,N
224179388,4,1,104.79,1,1,304,N,0,Y
213991887,3,2,103.9,2,2,1175,N,6,N
207770800,3,1,102.4,1,1,1617,Y,43,N
225994470,1,1,102,1,1,137,N,7,N
222114783,1,1,101.99,1,1,510,N,0,Y
226207787,7,2,100.99,2,2,117,Y,42,N
226337655,1,1,99.99,1,1,102,N,100,N
204967678,1,1,99.99,1,1,2027,N,0,N
226262565,1,1,99.99,1,1,109,N,0,N
214038975,4,1,98.39,1,1,1171,N,0,N
225819615,1,1,98,1,1,156,N,11,N
202564574,1,1,98,1,1,1966,N,3,N
164880803,1,1,98,1,1,4603,N,2,N
225480491,2,1,96.64,1,1,190,N,9,N
210720628,1,1,96.25,1,1,2961,Y,36,N
226311356,1,1,96,1,1,104,Y,0,N
212261160,2,1,95.99,1,1,1317,N,48,N
221419435,3,1,95.5,1,1,580,N,0,N
225888861,1,1,95,1,1,149,N,11,N
224676885,4,1,94.79,1,1,274,N,7,Y
225139854,2,1,94,1,1,223,N,35,N
181263523,10,1,93.87,1,1,3903,N,59,N
225613213,3,1,93.5,1,1,175,N,3,N
225487784,6,1,92.59,0,0,188,N,95,N
186246244,4,2,92.4,2,2,3495,N,2,Y
214017281,6,1,92.13,1,1,1175,N,4,N
192698509,6,1,91.18,1,1,2778,N,67,N
225858441,3,1,90.25,1,1,153,Y,14,N
226262681,1,1,89.6,1,1,110,N,40,N
225228768,1,1,89,1,1,214,N,25,N
225964434,1,1,89,1,1,142,N,23,N
225748059,3,1,89,1,1,163,N,14,N
224903468,1,1,89,1,1,249,N,6,N
225933710,4,1,88.7,1,1,145,N,0,N
224386728,4,2,88.55,2,2,291,N,4,Y
127377790,3,1,88.5,1,1,6470,N,41,N
224153029,1,1,88.2,1,1,305,N,0,N
122870181,3,1,88.12,1,1,6470,Y,94,N
220978669,1,1,88,1,1,627,Y,81,N
213681942,2,1,88,1,1,1203,N,20,N
225846845,2,1,87.5,1,1,153,N,5,N
225860185,2,2,87,2,2,151,Y,12,N
204303805,3,1,86.85,1,1,1847,N,13,N
226305747,3,1,86.8,1,1,105,N,100,N
225818255,1,1,86.7,1,1,156,N,0,Y
183464718,3,2,86.39,2,1,3709,N,0,N
223686757,3,1,86,1,1,349,N,0,Y
223410474,8,1,85.98,1,1,377,N,0,N
190951670,2,2,85.8,2,1,2967,N,72,N
213761254,4,2,85.15,1,1,1196,N,0,N
125986485,2,1,84.82,1,1,6470,N,0,Y
218412091,2,1,84.5,1,1,856,N,0,N
225950129,2,1,84,1,1,144,N,7,N
208182213,1,1,83.4,1,1,1590,N,25,N
225746208,3,2,82,2,1,163,N,0,N
116041470,1,1,81.9,1,1,6470,Y,0,Y
121796659,2,1,80,1,1,6470,N,44,N
225954290,3,1,80,1,1,143,N,0,Y
117795516,1,1,79.99,1,1,6470,N,95,N
115872546,1,1,79.99,1,1,6470,Y,19,N
218235794,1,1,79.99,1,1,871,N,0,Y
218234084,3,1,79.38,1,1,872,N,13,N
119524889,1,1,79,1,1,6470,N,31,N
225002627,1,1,79,1,1,237,N,0,N
225255457,2,1,78.75,1,1,213,N,3,N
215137134,2,1,78,1,1,1082,N,26,N
188934965,1,1,78,1,1,3198,N,12,N
226149021,1,1,78,1,1,123,N,8,N
224316349,2,1,78,1,1,294,N,0,Y
225586620,4,1,77,1,1,179,N,0,N
203939385,2,1,76,1,1,1908,N,11,N
217214996,1,1,75,1,1,949,N,100,Y
213702106,1,1,75,1,1,1202,N,31,Y
215046411,1,1,75,1,1,1089,N,6,Y
172201308,3,1,74.99,1,1,4438,Y,100,N
225798376,3,1,74.88,1,1,158,N,0,N
223272549,3,1,74.23,1,1,389,N,0,N
224839195,3,1,73.98,0,0,256,N,0,N
119721446,6,1,73.19,1,1,6470,Y,4,Y
225092438,3,1,72.95,1,1,228,N,0,N
162790631,3,2,72.29,2,2,4640,N,89,N
225762692,1,1,72,1,1,161,N,0,Y
223968734,4,1,71.75,1,1,320,N,16,N
220375518,5,2,71.54,2,2,674,N,5,N
208513194,2,1,70.97,1,1,1571,Y,5,N
224108781,1,1,69.65,1,1,307,N,12,N
224769901,5,1,69.47,1,1,264,N,17,N
125254714,4,1,69.4,1,1,4775,Y,3,N
193336933,2,1,69,1,1,2719,Y,100,N
226346261,1,1,69,1,1,101,N,50,N
225740278,1,1,69,1,1,164,N,21,Y
226285092,2,1,68.99,1,1,108,N,0,N
211807717,4,2,68.55,1,1,1354,N,8,N
225074687,3,1,67.89,1,1,230,Y,43,N
223158165,4,1,67.61,1,1,403,N,21,N
223402877,2,1,67.2,1,1,378,N,5,N
211311099,3,1,66.6,1,1,1384,N,0,N
222823407,2,1,65.59,1,1,433,N,0,N
226237227,1,1,65,1,1,113,N,56,N
213171602,1,1,64.99,1,1,1248,N,100,N
224808659,1,1,64.99,1,1,260,N,0,N
213365874,1,1,64.8,1,1,1233,N,49,N
225872028,2,1,64.6,1,1,151,N,4,Y
208779286,1,1,64.5,1,1,1548,Y,3,Y
225625243,2,1,64,1,1,173,N,28,N
225872254,3,1,62.5,1,1,150,N,13,N
136198749,2,2,62.49,2,2,4994,N,15,N
178113473,2,1,62.3,1,1,4130,Y,53,N
219572333,5,1,62.04,1,1,755,N,12,N
210896042,1,1,62,1,1,1411,N,13,N
225119984,1,1,62,1,1,226,N,0,Y
124733515,5,1,60.2,1,1,6470,Y,100,N
205294849,1,1,60,1,1,1769,N,19,N
226167978,1,1,60,1,1,120,N,0,Y
134945503,2,1,60,1,1,4164,N,0,N
116219321,1,1,59.99,1,1,6470,Y,58,N
222791593,2,1,59.98,1,1,437,N,0,Y
224108831,1,1,59.4,1,1,308,N,0,N
225324215,1,1,59,1,1,207,N,100,N
186517693,1,1,59,1,1,3471,N,10,N
197490180,1,1,56.99,1,1,2279,N,3,N
214390067,1,1,56.28,1,1,1145,N,10,Y
226176287,3,1,56,1,1,119,N,55,N
143172982,3,1,55.75,1,1,6169,Y,25,N
217071197,1,1,55,1,1,959,N,0,Y
223940570,3,1,53.97,1,1,322,N,0,Y
224181741,2,1,53.8,1,1,303,N,0,Y
224465507,1,1,53.7,1,1,286,N,41,N
122113855,5,1,53.32,1,1,6277,Y,95,Y
209912703,1,1,52,1,1,1468,N,22,N
195640302,8,1,51.92,1,1,2435,N,86,Y
223566911,2,2,51.89,1,1,362,N,0,Y
225831888,1,1,50.75,1,1,154,N,3,N
115902405,1,1,49.99,1,1,6470,Y,22,N
224822704,1,1,49.99,1,1,256,N,0,Y
153407836,1,1,49.5,1,1,5074,N,50,N
226185720,1,1,49.5,1,1,118,N,19,N
224179427,1,1,48.3,1,1,304,N,0,N
226108118,1,1,48,1,1,127,N,16,Y
154741288,1,1,47.7,1,1,6470,Y,6,N
224201076,1,1,47.4,1,1,301,N,93,N
116123362,1,1,47,1,1,6470,Y,25,N
214485711,2,1,47,1,1,1138,N,6,N
226219047,4,1,46.8,1,1,116,N,0,N
207913520,5,1,46.5,1,1,1609,N,54,N
201703869,3,1,46.5,1,1,2009,N,3,N
157883477,1,1,46.2,1,1,4962,Y,30,N
226327810,2,1,46.06,1,1,104,Y,100,N
226294425,1,1,45,1,1,107,N,0,N
225008889,1,1,44.75,1,1,236,N,0,N
149662746,2,1,44,1,1,5452,N,3,N
133051424,1,1,44,1,1,6470,N,0,N
136687945,1,1,43.05,0,0,6110,N,0,N
139606370,2,1,43,1,1,6169,N,13,N
216942681,1,1,42,1,1,969,N,82,N
225705271,1,1,42,1,1,167,N,64,N
137744118,1,1,42,1,1,6169,Y,27,N
225738021,1,1,42,1,1,165,N,4,N
223713932,2,1,42,1,1,347,N,0,Y
214147336,1,1,42,1,1,1161,N,0,N
165183122,1,1,42,1,1,4191,N,0,N
225767978,1,1,41.65,1,1,161,N,3,N
145980229,1,1,41.3,1,1,5553,N,10,N
181022042,2,1,40.34,0,0,3926,N,19,N
226230762,1,1,40,1,1,114,N,0,N
147273019,1,1,40,1,1,5726,N,0,N
135211639,1,1,40,1,1,1973,N,0,Y
225681632,1,1,39.99,1,1,170,N,83,N
225975839,1,1,39.99,1,1,141,N,0,N
223136698,2,1,39.2,1,1,404,N,0,Y
194063193,1,1,39,1,1,2617,N,93,N
224709206,2,1,39,1,1,271,N,11,N
225752280,1,1,39,1,1,163,N,0,N
225324284,1,1,38.75,1,1,207,N,4,Y
226326834,1,1,38,1,1,103,N,17,N
224889199,1,1,36.22,1,1,250,N,0,N
225651095,1,1,36,1,1,173,N,0,N
225701737,4,1,35.64,1,1,167,N,0,N
226172314,1,1,35.4,1,1,120,N,60,N
208226321,2,1,34.8,1,1,1588,N,21,N
127211249,1,1,34.5,1,1,6470,N,23,N
226231976,1,1,34,1,1,113,N,0,N
179687882,3,1,33.6,1,1,6470,Y,0,Y
215636556,1,1,32,1,1,1043,N,100,N
226114763,1,1,31.15,1,1,126,N,59,N
226286946,2,1,30.97,1,1,107,N,75,N
225096810,2,1,29.98,1,1,228,N,0,Y
211293677,1,1,29.7,1,1,1385,N,29,N
225172762,1,1,29,1,1,220,N,0,N
153699231,1,1,28.8,1,1,4479,N,56,N
226238586,1,1,27.82,1,1,113,N,0,Y
223411541,4,1,25,1,1,378,Y,0,N
226266399,1,1,24.49,1,1,109,N,100,N
221389866,1,1,24.15,1,1,583,N,5,Y
225400544,2,1,24.15,1,1,198,N,4,N
226172554,1,1,23.8,1,1,120,N,35,N
223739453,1,1,23.4,1,1,342,N,32,Y
225520644,2,1,23.2,1,1,187,N,7,N
156131300,1,1,22.75,1,1,4997,N,8,N
194698315,1,1,21,1,1,2547,N,5,N
203610155,1,1,20.99,1,1,1895,N,12,N
125603170,1,1,19.99,1,1,6470,N,69,N
226255456,1,1,19.99,1,1,110,N,10,Y
225892077,1,1,19,1,1,148,N,0,N
226334286,2,1,18.69,0,0,103,N,100,N
226022611,2,1,17.69,1,1,137,N,0,N
226184088,1,1,14.7,1,1,118,N,9,N
222846603,1,1,14.7,1,1,432,N,6,Y
219115923,1,1,13.65,1,1,792,N,6,Y
223176495,1,1,13.65,1,1,400,N,0,N
187372381,3,1,11,1,1,3394,N,0,N
226233633,1,1,10,1,1,113,N,0,N
185129918,1,1,9.5,1,1,3589,N,9,N
218463078,1,1,8.57,0,0,852,N,27,N
224886543,1,1,4,1,1,250,N,0,N
225161462,1,1,1.99,1,1,221,N,0,Y
